lam_star,ci_lo,ci_hi,hdi_lo,hdi_hi,slope_ln_a,slope_ln_b,lam_star_adj,hdi_adj_lo,hdi_adj_hi,sample,model,cond,n
0.5196165481478848,0.37094968670723927,0.6647978222637543,0.3824243701530871,0.6616954819860558,-0.05117737135174186,-0.09849064956487219,0.550229383760368,0.41117380172359846,0.7127991326106214,qc,fixed,ec,2350
1.0165062875341944,0.8559856724130057,1.1814764224463448,0.8522896228255584,1.1648534913422521,-0.1067991427613577,-0.10506491112851585,1.0146125447499152,0.8516168634603477,1.1699965138741295,qc,fixed,eo,2110
0.43622978340843416,0.2694643533491513,0.5903140169813492,0.2553699397275404,0.5877036639190504,-0.03820703934122988,-0.0875846647670485,0.4209645678423774,0.2425597201103822,0.5797207809082453,qc,knee_plateau,ec,2254
1.0837998920870306,0.9060826596456758,1.2621429793307108,0.9224994673484397,1.275783736357305,-0.11628442135746475,-0.10729325792194022,1.0444260205835079,0.8499204074440224,1.2177195450758287,qc,knee_plateau,eo,1836
0.43779724117380403,0.2615526413182205,0.5948893747295418,0.2849504023315734,0.602199118751228,-0.046318019861391786,-0.10579787971528969,0.23611405574124908,0.02839942868570126,0.42896427214025956,all,fixed,ec,2695
0.9031491598346069,0.7698852140370313,1.0323571007176233,0.7633288542655403,1.0320672369867265,-0.1161955076073756,-0.12865594386275508,0.8254562976573081,0.7042465464463421,0.9470983661064188,all,fixed,eo,2354
0.4288142117429802,0.2001641821497007,0.6261976466286288,0.20721274388619731,0.6151164447547975,-0.03883966837765485,-0.09057458291735516,0.17646450874960298,-0.11029914554257499,0.41463212582746434,all,knee_plateau,ec,2559
1.0119541104427823,0.8713592454371242,1.165250884737034,0.8709140386233379,1.1548716170524351,-0.12944235747810315,-0.12791326814361711,0.9324934618764484,0.7923878433264897,1.067185600721451,all,knee_plateau,eo,2070
